dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.25,fraction_0p25,always,3,4,0.17188824300001215,16504.91011185564,0.30092240805558185,0.30092240805558185
0.25,fraction_0p25,always,3,8,0.14527147499998705,19528.95432499913,0.3560576775310589,0.3560576775310589
0.25,fraction_0p25,never,1,1,0.03513911799998937,80736.23248030466,1.0,1.0
0.25,fraction_0p25,never,1,2,0.09093667700000196,31197.533202141734,0.38641304212148203,0.38641304212148203
0.25,fraction_0p25,never,1,4,0.09099151899999924,31178.729964932485,0.3861801449868054,0.3861801449868054
0.25,fraction_0p25,never,1,8,0.09027743100000407,31425.351481256395,0.38923480221748646,0.3892348022174865
0.25,fraction_0p25,never,2,1,0.05143733200000611,55154.49362730678,1.0,1.0
0.25,fraction_0p25,never,2,2,0.08927551599998651,31778.02971198093,0.5761639283049776,0.5761639283049776
0.25,fraction_0p25,never,2,4,0.0859596199999828,33003.86856061681,0.5983894763613008,0.5983894763613008
0.25,fraction_0p25,never,2,8,0.3362641259999748,8436.820286919969,0.15296705185854398,0.15296705185854395
0.25,fraction_0p25,never,3,1,0.03415348900000481,83066.18395560115,1.0,1.0
0.25,fraction_0p25,never,3,2,0.10385691899998051,27316.427516981632,0.32885135943625693,0.32885135943625693
0.25,fraction_0p25,never,3,4,0.0851487230000032,33318.174366512736,0.40110394844093583,0.40110394844093583
0.25,fraction_0p25,never,3,8,0.08563187400000061,33130.18701424168,0.39884084517412954,0.3988408451741295
0.25,fraction_0p25,random,1,1,0.0541678860000161,52374.20563171243,1.0,1.0
0.25,fraction_0p25,random,1,2,0.1131596669999908,25070.77013579609,0.4786854489419848,0.4786854489419847
0.25,fraction_0p25,random,1,4,0.13556147799999962,20927.77418670522,0.3995817012264815,0.3995817012264815
0.25,fraction_0p25,random,1,8,0.11888459499999726,23863.47869545306,0.45563418876951506,0.45563418876951506
0.25,fraction_0p25,random,2,1,0.05491637100001867,51660.36918206113,1.0,1.0
0.25,fraction_0p25,random,2,2,0.16899419599999987,16787.558786930185,0.32496010099671535,0.32496010099671535
0.25,fraction_0p25,random,2,4,0.1267899689999865,22375.58714128483,0.43312867282130585,0.4331286728213059
0.25,fraction_0p25,random,2,8,0.14990860400001793,18924.864379363178,0.36633234874238507,0.36633234874238507
0.25,fraction_0p25,random,3,1,0.0552622069999984,51337.07381610876,1.0,1.0
0.25,fraction_0p25,random,3,2,0.13540161400001693,20952.482885467267,0.4081355115899245,0.4081355115899245
0.25,fraction_0p25,random,3,4,0.1257001740000021,22569.57894107571,0.4396350875377267,0.4396350875377267
0.25,fraction_0p25,random,3,8,0.1117671899999948,25383.120037285826,0.4944403362024309,0.4944403362024309
0.25,fraction_0p25,risk_proxy,1,1,0.04894870800001172,57958.62885695207,1.0,1.0
0.25,fraction_0p25,risk_proxy,1,2,0.10177269300001512,27875.846814818768,0.4809611159646178,0.48096111596461777
0.25,fraction_0p25,risk_proxy,1,4,0.1273925019999922,22269.756504194997,0.38423539244103017,0.3842353924410302
0.25,fraction_0p25,risk_proxy,1,8,0.09938058199998068,28546.824167326286,0.4925379487113613,0.49253794871136136
0.25,fraction_0p25,risk_proxy,2,1,0.042147173999978804,67311.74906297222,1.0,1.0
0.25,fraction_0p25,risk_proxy,2,2,0.1149165849999747,24687.47222170433,0.3667631961042706,0.3667631961042706
0.25,fraction_0p25,risk_proxy,2,4,0.10342209200001662,27431.276482006804,0.407525831134532,0.40752583113453195
0.25,fraction_0p25,risk_proxy,2,8,0.12849628200001462,22078.459826562743,0.3280030623763418,0.3280030623763418
0.25,fraction_0p25,risk_proxy,3,1,0.04110285499999122,69021.96939849084,1.0,1.0
0.25,fraction_0p25,risk_proxy,3,2,0.13870974499999988,20452.780732889405,0.29632276376826483,0.29632276376826483
0.25,fraction_0p25,risk_proxy,3,4,0.09723244899998917,29177.502255448857,0.4227277562451996,0.42272775624519954
0.25,fraction_0p25,risk_proxy,3,8,0.09449742800001104,30021.98112735585,0.43496268491018,0.4349626849101799
0.5,fraction_0p5,always,1,1,0.11834722599999736,47952.11676528968,1.0,1.0
0.5,fraction_0p5,always,1,2,0.30166208900001834,18812.44016711578,0.39231719965974965,0.39231719965974965
0.5,fraction_0p5,always,1,4,0.24979132600000753,22718.963427896728,0.4737843699184086,0.4737843699184086
0.5,fraction_0p5,always,1,8,0.35842431300000044,15833.189307110406,0.3301874948421739,0.3301874948421739
0.5,fraction_0p5,always,2,1,0.10566947799998161,53705.19574253019,1.0,1.0
0.5,fraction_0p5,always,2,2,0.24673474600001555,23000.408706115686,0.42827157387867437,0.42827157387867437
0.5,fraction_0p5,always,2,4,0.39792503300000703,14261.480252236102,0.26555122004596216,0.26555122004596216
