comparison_scope,region,dataset_fraction,policy_mode,seed,workers,trace_hash_local,trace_hash_cloud,hash_match,unauthorized_invocations
local_to_cloud,asia-southeast1,0.5,never,3,4,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,0
local_to_cloud,asia-southeast1,0.5,never,3,8,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,0
local_to_cloud,asia-southeast1,0.5,random,1,1,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,0
local_to_cloud,asia-southeast1,0.5,random,1,2,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,0
local_to_cloud,asia-southeast1,0.5,random,1,4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,0
local_to_cloud,asia-southeast1,0.5,random,1,8,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,0
local_to_cloud,asia-southeast1,0.5,random,2,1,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,1,0
local_to_cloud,asia-southeast1,0.5,random,2,2,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,1,0
local_to_cloud,asia-southeast1,0.5,random,2,4,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,1,0
local_to_cloud,asia-southeast1,0.5,random,2,8,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,1,0
local_to_cloud,asia-southeast1,0.5,random,3,1,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,1,0
local_to_cloud,asia-southeast1,0.5,random,3,2,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,1,0
local_to_cloud,asia-southeast1,0.5,random,3,4,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,1,0
local_to_cloud,asia-southeast1,0.5,random,3,8,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,1,1,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,1,2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,1,4,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,1,8,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,2,1,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,2,2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,2,4,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,2,8,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,3,1,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,3,2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,3,4,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.5,risk_proxy,3,8,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0
local_to_cloud,asia-southeast1,0.75,always,1,1,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,1,2,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,1,4,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,1,8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,2,1,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,2,2,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,2,4,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,2,8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,3,1,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,3,2,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,3,4,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,always,3,8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0
local_to_cloud,asia-southeast1,0.75,never,1,1,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,1,2,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,1,4,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,1,8,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,2,1,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,2,2,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,2,4,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,2,8,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,3,1,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,3,2,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,3,4,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,never,3,8,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0
local_to_cloud,asia-southeast1,0.75,random,1,1,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0
local_to_cloud,asia-southeast1,0.75,random,1,2,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0
local_to_cloud,asia-southeast1,0.75,random,1,4,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0
local_to_cloud,asia-southeast1,0.75,random,1,8,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0
local_to_cloud,asia-southeast1,0.75,random,2,1,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1,0
local_to_cloud,asia-southeast1,0.75,random,2,2,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1,0
local_to_cloud,asia-southeast1,0.75,random,2,4,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1,0
local_to_cloud,asia-southeast1,0.75,random,2,8,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1,0
local_to_cloud,asia-southeast1,0.75,random,3,1,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,1,0
local_to_cloud,asia-southeast1,0.75,random,3,2,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,1,0
local_to_cloud,asia-southeast1,0.75,random,3,4,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,1,0
local_to_cloud,asia-southeast1,0.75,random,3,8,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,1,1,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,1,2,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,1,4,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,1,8,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,2,1,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,2,2,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,2,4,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,2,8,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,3,1,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,3,2,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,3,4,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,0.75,risk_proxy,3,8,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0
local_to_cloud,asia-southeast1,1.0,always,1,1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,1,2,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,1,4,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,1,8,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,2,1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,2,2,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,2,4,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,2,8,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,3,1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,3,2,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,3,4,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,always,3,8,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,817f0e11762de58b590831eb187b2f4854a659161e035578019ca64f423436a1,1,0
local_to_cloud,asia-southeast1,1.0,never,1,1,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,1,2,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,1,4,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,1,8,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,2,1,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,2,2,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,2,4,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,2,8,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,3,1,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,3,2,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,3,4,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,never,3,8,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,85b204e18d148f257d123713bca70c3b6c02c80659feb4b366e1d6b1878ffde9,1,0
local_to_cloud,asia-southeast1,1.0,random,1,1,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,1,0
local_to_cloud,asia-southeast1,1.0,random,1,2,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,1,0
local_to_cloud,asia-southeast1,1.0,random,1,4,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,1,0
local_to_cloud,asia-southeast1,1.0,random,1,8,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,1,0
local_to_cloud,asia-southeast1,1.0,random,2,1,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,1,0
local_to_cloud,asia-southeast1,1.0,random,2,2,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,1,0
local_to_cloud,asia-southeast1,1.0,random,2,4,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,1,0
local_to_cloud,asia-southeast1,1.0,random,2,8,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,aa749dbbb19706268d19257dca4ed780d471c6fcc79f9862ce9f50e273201b60,1,0
local_to_cloud,asia-southeast1,1.0,random,3,1,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,1,0
local_to_cloud,asia-southeast1,1.0,random,3,2,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,1,0
local_to_cloud,asia-southeast1,1.0,random,3,4,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,1,0
local_to_cloud,asia-southeast1,1.0,random,3,8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,76f0073221be78fecf7782d395d1637091575056c6d5791694d9d2d3a06ce2b8,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,1,1,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,1,2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,1,4,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,1,8,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,2,1,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,2,2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,2,4,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,2,8,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
local_to_cloud,asia-southeast1,1.0,risk_proxy,3,1,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,0
