state_loading_ms_mean,state_loading_ms_median,state_loading_ms_p95,state_loading_ms_std,policy_inference_ms_mean,policy_inference_ms_median,policy_inference_ms_p95,policy_inference_ms_std,gating_ms_mean,gating_ms_median,gating_ms_p95,gating_ms_std,generation_stub_ms_mean,generation_stub_ms_median,generation_stub_ms_p95,generation_stub_ms_std,logging_ms_mean,logging_ms_median,logging_ms_p95,logging_ms_std,total_latency_ms_mean,total_latency_ms_median,total_latency_ms_p95,total_latency_ms_std,dataset_fraction,workload_name,decision_points,policy_mode,seed,workers
0.0,0.0,0.0,0.0,0.0012967444931991689,0.001240000003122077,0.001409999995871658,0.000615688190979135,0.00020439559438771956,0.00020000000233721948,0.0002289999940785492,1.654291917479363e-05,0.004351698678427292,0.0030300000020133666,0.009250000005067704,0.002596581933802642,0.004641933920770959,0.004469000003837209,0.004753000004598106,0.0021204909844089364,0.013439322466891676,0.01181999999744221,0.01856600000138542,0.0036381265512952926,0.1,fraction_0p1,1135,risk_proxy,1,1
0.0,0.0,0.0,0.0,0.0018690933919186833,0.0014900000024908877,0.0027136999946719693,0.0010100321913802121,0.00022009779724706753,0.0002109999996946499,0.00026000000730164174,2.2696545303377564e-05,0.010181640528701448,0.004289999992579396,0.014364300007230211,0.15167160411134928,0.006033992070809987,0.004929999988689815,0.011462000003348292,0.005692163602979359,0.021605879295335632,0.016119999997954437,0.027251000000205746,0.15186800005774115,0.1,fraction_0p1,1135,risk_proxy,1,2
0.0,0.0,0.0,0.0,0.0016498960351808486,0.0014800000087689114,0.0020930000076191386,0.0016652520977976624,0.00021153480194862473,0.00020000000233721948,0.0002499999993688107,4.6137396388665193e-05,0.005244547136677316,0.003320000004691792,0.011573000000453249,0.0046960813188782645,0.006389837004599832,0.004540000006159062,0.009679999995171329,0.02732928713586679,0.028546993832737667,0.012900000001536682,0.02451699999710398,0.23885090226129427,0.1,fraction_0p1,1135,risk_proxy,1,4
0.0,0.0,0.0,0.0,0.004599222026500896,0.0013699999925620432,0.001993700006153176,0.10197075941708639,0.0002191762113240741,0.00020999999605919584,0.0002700000010236181,0.00010516937804893671,0.01306530748861295,0.003249999991794539,0.01145499999779531,0.2683535687103592,0.0068339665201023955,0.004619999998567437,0.007180999995171074,0.055347743653183915,0.027938587665001086,0.012540000000171858,0.025594999998190805,0.29271799181858427,0.1,fraction_0p1,1135,risk_proxy,1,8
0.0,0.0,0.0,0.0,0.0014004466963657082,0.001319999995530452,0.0015999999945393029,0.0006624647158179211,0.0002077330395351788,0.00020000000233721948,0.0002399999914359796,2.8601655892852284e-05,0.0046858502203112025,0.003169999999386164,0.009945999998706155,0.003333781205106087,0.004628400880955216,0.0044800000011946395,0.004840000002559464,0.0012546923144914754,0.013934520704763916,0.012080000004743852,0.019626000003825084,0.003961746203825315,0.1,fraction_0p1,1135,risk_proxy,2,1
0.0,0.0,0.0,0.0,0.002993023788526884,0.0014499999991812729,0.0018336999929147164,0.049430688415389695,0.005436482819323019,0.00020000000233721948,0.00024000000564683432,0.17609853779724907,0.009907683700674727,0.0032899999951041536,0.010826000000463408,0.16943475265310257,0.010090248458298864,0.004549999999881038,0.009673000005250287,0.15268099934088483,0.03153599207001714,0.012760000004163885,0.023935999998059287,0.2924690330491318,0.1,fraction_0p1,1135,risk_proxy,2,2
0.0,0.0,0.0,0.0,0.0014856933921391468,0.0013499999909072358,0.0018029999949931148,0.0008725276710198336,0.00020896563880305942,0.00020000000233721948,0.0002499999993688107,2.2623594422508757e-05,0.032901488105762475,0.0031900000010409713,0.010482999998373543,0.8254740153565696,0.02471249603527493,0.00449099999855207,0.005975000004809769,0.5379724462697486,0.06260600616734749,0.012229999995838625,0.02121200000289036,0.9850501378964127,0.1,fraction_0p1,1135,risk_proxy,2,4
0.0,0.0,0.0,0.0,0.0014637541849500577,0.0013399999971852594,0.0017767000002777414,0.0007741388624196226,0.003026391189539451,0.00020000000233721948,0.00024000000564683432,0.09463040717034919,0.004779039647490365,0.0031909999904655706,0.010510000009844589,0.003191924308976046,0.004894329515399084,0.0044800000011946395,0.008712999991189463,0.001415041997590138,0.02282201145345177,0.012280000007081071,0.021644999995373834,0.18290080063798242,0.1,fraction_0p1,1135,risk_proxy,2,8
0.0,0.0,0.0,0.0,0.0013719947134701207,0.001319999995530452,0.001499999996212864,0.0005911450429525901,0.0002127356829643983,0.00020000000233721948,0.00024000000564683432,0.00016920612444592354,0.00447670220289197,0.0031200000023545726,0.009695999999337344,0.002729491457543818,0.0045769189429020396,0.004471000011108117,0.00476000000020349,0.0008545358677980812,0.01362927929524266,0.012089999998465828,0.019156000000464246,0.0030733937693053505,0.1,fraction_0p1,1135,risk_proxy,3,1
0.0,0.0,0.0,0.0,0.0014559251102450276,0.0013599999988400668,0.0017229999983214834,0.0005956789784887478,0.00020717180590527117,0.00020000000233721948,0.00024000000564683432,2.062002562857334e-05,0.011357593832677005,0.0032089999990603246,0.010373000006325128,0.2233974669523871,0.015271214977895993,0.004509999996571423,0.006808000001967682,0.3512274920970782,0.03414827224674651,0.012320000010390686,0.020930000005137117,0.426311512916284,0.1,fraction_0p1,1135,risk_proxy,3,2
0.0,0.0,0.0,0.0,0.001692775330702656,0.0013399999971852594,0.0032330000024671786,0.001080894004180615,0.00541182026415704,0.0002089999924237418,0.00029999999640040187,0.1748947859588963,0.011152575330313668,0.0032800000013821773,0.013030000003766404,0.15766682144039046,0.005167616740046501,0.004500000002849447,0.007896000006724078,0.0018258505918491428,0.026720556827991352,0.012479999995207436,0.02989369999824021,0.23579025224255937,0.1,fraction_0p1,1135,risk_proxy,3,4
0.0,0.0,0.0,0.0,0.0016373885462610009,0.0013509999945426898,0.0033429999945155937,0.0007761629556449318,0.00021709691663639681,0.00020999999605919584,0.00028000000895644916,3.35472227434622e-05,0.005384177092282939,0.0032699999934493462,0.011357300002146069,0.004855641752538259,0.005108355947296965,0.004509000007146824,0.007813700000269819,0.0018825992513834657,0.015670592070287738,0.01238999999486623,0.027080299997805906,0.007008756503704806,0.1,fraction_0p1,1135,risk_proxy,3,8
0.0,0.0,0.0,0.0,0.0036376502199778563,0.003540000008683819,0.003919999997492596,0.0007953412081631921,0.00022288458111466305,0.0002199999897811722,0.00024000000564683432,0.00018591575424830472,0.0062225982378524775,0.0037300000030882074,0.009789999992904086,0.003211752791934822,0.004676050220129506,0.004528999994590777,0.004820000000904656,0.0013488238808966502,0.017825415858835028,0.01977099999805887,0.021750000001929948,0.0037468429001609716,0.1,fraction_0p1,1135,random,1,1
0.0,0.0,0.0,0.0,0.005852281938124852,0.005860000001689514,0.009102999997878669,0.0024292956327119455,0.0002523515416295783,0.0002399999914359796,0.00030270000763721284,0.0003055795515361418,0.008363913656465044,0.006589999998141138,0.01688130000445653,0.005950022050562206,0.005994356828326127,0.005310000005920301,0.012185999999303474,0.002401042795325368,0.024354563876614613,0.021439999997596715,0.03838199999961489,0.008932321515875792,0.1,fraction_0p1,1135,random,1,2
0.0,0.0,0.0,0.0,0.003983288986949703,0.0036799999918457615,0.004855999999620048,0.001669314380593369,0.00021509074877842132,0.00020999999605919584,0.0002510000030042647,2.6803472586315896e-05,0.011020070484550169,0.005951000005666174,0.01070300000236557,0.15255065363973372,0.009626444052881274,0.00461000000484546,0.007019999998192361,0.15755999745404872,0.028010578854681854,0.020039999995447033,0.026306000002307428,0.2196011351695563,0.1,fraction_0p1,1135,random,1,4
0.0,0.0,0.0,0.0,0.004036168281602376,0.003750000004743015,0.004709999991803211,0.0016187967675234739,0.00021892070486403164,0.0002109999996946499,0.00025999999309078703,2.8936553064654613e-05,0.013157142731105652,0.006029999994439095,0.01107969999054603,0.21786709559279402,0.013900515418386262,0.004599999996912629,0.006546999999557097,0.2151599166540917,0.05613648281916543,0.020109999994133432,0.026598000003730228,0.7897682909746357,0.1,fraction_0p1,1135,random,1,8
0.0,0.0,0.0,0.0,0.0037257427310085542,0.0035999999994373866,0.0040659999953618345,0.0008629067081449888,0.0002184704845781138,0.0002200000039920269,0.0002499999993688107,1.8367581730341146e-05,0.006443445814743888,0.008800000003361674,0.010083000007909959,0.0032831435234834984,0.004690674009078162,0.004560000007813869,0.004953000002672069,0.0011033407850127735,0.018198974449504697,0.02005999999710184,0.022930000000087603,0.003840161310588447,0.1,fraction_0p1,1135,random,2,1
0.0,0.0,0.0,0.0,0.019382307488984882,0.003960000000802211,0.009072999992554287,0.45931945718611494,0.00023443171803922666,0.00022999999771400326,0.0003000000106112566,3.483165895256426e-05,0.007692081938403996,0.008719999996742445,0.01657299999777706,0.004617003297891461,0.005223267841427711,0.004759999995940234,0.007070300006262187,0.001272419273679729,0.03611250660792804,0.02064000000245869,0.03672800000060761,0.4594486403535709,0.1,fraction_0p1,1135,random,2,2
0.0,0.0,0.0,0.0,0.04980725286320859,0.0037100000014334,0.0049323000027357,1.1469478563763873,0.00021621585898176093,0.00021000001027005055,0.00025999999309078703,2.723644362284297e-05,0.006693474889884542,0.008719999996742445,0.01096000000160302,0.0039005179151142574,0.004816865198275919,0.004599999996912629,0.005962999998132545,0.0010688992393856542,0.08160586960353373,0.020120000002066263,0.026148999994290982,1.2194444270794331,0.1,fraction_0p1,1135,random,2,4
0.0,0.0,0.0,0.0,0.021663951542041204,0.00374999999053216,0.005118999992248517,0.5895024161448172,0.00021841409690825,0.00021000001027005055,0.0002700000010236181,3.036218046998717e-05,0.019229392951690034,0.008719999996742445,0.012179999998807034,0.4161372272983341,0.004836846696208433,0.004549999999881038,0.005921999999713988,0.0014234767733919897,0.06060668898671272,0.020139999989510216,0.02795300000144607,0.7784586146470093,0.1,fraction_0p1,1135,random,2,8
0.0,0.0,0.0,0.0,0.003674650220356716,0.0035489999987703413,0.003913000006150468,0.0010757900814018072,0.00021152334792460083,0.00020999999605919584,0.0002310000013494573,1.5678856572169824e-05,0.006298702202715631,0.008749999992119228,0.009480000002781708,0.0032217074766663027,0.004565741850273807,0.004489999994916616,0.00476000000020349,0.0005935174515975611,0.017835095153982506,0.019860000008975476,0.0212890000014454,0.003716083065132885,0.1,fraction_0p1,1135,random,3,1
0.0,0.0,0.0,0.0,0.007507865198092161,0.008429999994064019,0.009861999998861391,0.0031463990536423816,0.00028370396434221996,0.0002500000135796654,0.00037999998880877683,0.00021035222087513325,0.015356525110111045,0.008930999996437095,0.01954299999908926,0.15628600200607676,0.0066430105725820265,0.006489000000442502,0.008502999997972433,0.004625109534437121,0.03532796916333219,0.028479999997443883,0.04568000000375605,0.15695491030993888,0.1,fraction_0p1,1135,random,3,2
