dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.5,fraction_0p5,risk_proxy,1,2,0.2801342890000029,20258.141265955273,0.2999081344161993,0.2999081344161993
0.5,fraction_0p5,risk_proxy,1,4,0.2778633949999971,20423.70496480855,0.3023591934446787,0.3023591934446787
0.5,fraction_0p5,risk_proxy,1,8,0.22277123900001072,25474.563168361812,0.3771337466053922,0.3771337466053921
0.5,fraction_0p5,risk_proxy,2,1,0.0848533730000014,66880.0755863872,1.0,1.0
0.5,fraction_0p5,risk_proxy,2,2,0.2248041229999984,25244.198924234322,0.37745470086419186,0.37745470086419186
0.5,fraction_0p5,risk_proxy,2,4,0.21357946500000935,26570.90652418177,0.39729181361137733,0.3972918136113773
0.5,fraction_0p5,risk_proxy,2,8,0.23590876000000094,24055.9104290997,0.35968724942643526,0.35968724942643526
0.5,fraction_0p5,risk_proxy,3,1,0.08405355200000031,67516.48044570418,1.0,1.0
0.5,fraction_0p5,risk_proxy,3,2,0.2137992960000048,26543.585999459385,0.39314232353692324,0.3931423235369233
0.5,fraction_0p5,risk_proxy,3,4,0.2318186739999959,24480.340181740925,0.3625831799900719,0.3625831799900719
0.5,fraction_0p5,risk_proxy,3,8,0.2027587780000033,27988.923863014737,0.4145495096641337,0.41454950966413373
0.75,fraction_0p75,always,1,1,0.15964797999998837,53323.56851618555,1.0,1.0
0.75,fraction_0p75,always,1,2,0.6423843069999862,13252.191728899415,0.2485240972737396,0.24852409727373959
0.75,fraction_0p75,always,1,4,0.35191590199997336,24190.438544037843,0.4536537823175733,0.45365378231757325
0.75,fraction_0p75,always,1,8,0.3363625369999852,25309.001638313766,0.47463068100237155,0.47463068100237155
0.75,fraction_0p75,always,2,1,0.17117793799999959,49731.876078563466,1.0,1.0
0.75,fraction_0p75,always,2,2,0.4625307649999968,18405.262188343426,0.370089842564312,0.370089842564312
0.75,fraction_0p75,always,2,4,0.5168639100000121,16470.486399407924,0.3311857041827424,0.3311857041827424
0.75,fraction_0p75,always,2,8,0.47107546899999875,18071.414370337385,0.3633768881308486,0.3633768881308487
0.75,fraction_0p75,always,3,1,0.15888573999998812,53579.383524290075,1.0,1.0
0.75,fraction_0p75,always,3,2,0.3466288840000118,24559.407461265433,0.4583742074996344,0.4583742074996344
0.75,fraction_0p75,always,3,4,0.3324245919999953,25608.815367065625,0.4779602466955584,0.4779602466955585
0.75,fraction_0p75,always,3,8,0.334930374999999,25417.222907895484,0.47438438511284203,0.474384385112842
0.75,fraction_0p75,never,1,1,0.10841924000001768,78519.27388532342,1.0,1.0
0.75,fraction_0p75,never,1,2,0.35709649900002205,23839.494433126532,0.3036132818541326,0.3036132818541326
0.75,fraction_0p75,never,1,4,0.3083720029999881,27606.267485963464,0.35158587337781716,0.35158587337781716
