dataset_fraction,workload_name,policy_mode,seed,workers,trace_hash,reference_hash,hash_match,record_trace_hash,reference_record_trace_hash,record_trace_hash_match,config_manifest_hash,config_bound_trace_hash,intervention_rate,reference_intervention_rate,intervention_rate_delta,unauthorized_invocations,authorization_execution_consistent,receipt_validation_passed,receipt_fault_injected_count,expected_row_count,observed_row_count,row_count_match,validation_passed,fault_injected_count
0.25,fraction_0p25,random,2,2,fc14cefecb490a6f0d5f7a5d49977a445a8aaedda4776869398d1e26a245ed98,fc14cefecb490a6f0d5f7a5d49977a445a8aaedda4776869398d1e26a245ed98,1,,,,4f26e2be0214167712259ec125ca8eb848a5cfba5c669d2622a57c5932bfa71b,,0.5008812125484667,0.5008812125484667,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,random,2,4,fc14cefecb490a6f0d5f7a5d49977a445a8aaedda4776869398d1e26a245ed98,fc14cefecb490a6f0d5f7a5d49977a445a8aaedda4776869398d1e26a245ed98,1,,,,82994b806c4517629aafdd5cdf3fd1d726733ef1857657b18499a217182f97c1,,0.5008812125484667,0.5008812125484667,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,random,2,8,fc14cefecb490a6f0d5f7a5d49977a445a8aaedda4776869398d1e26a245ed98,fc14cefecb490a6f0d5f7a5d49977a445a8aaedda4776869398d1e26a245ed98,1,,,,3a098f1da39e5984ce90939e340573cebf7809029f068b381815615d1e75e1a0,,0.5008812125484667,0.5008812125484667,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,random,3,1,54f8e0011857f30ce9641eefecbcc774acca1e8982d00aa97fabf7e3d14a577e,54f8e0011857f30ce9641eefecbcc774acca1e8982d00aa97fabf7e3d14a577e,1,,,,c37817f8cdd1a6a2198bc9f0af0f36a82c6a69d3a812e3244e0f4202f587c78e,,0.5128657032076137,0.5128657032076137,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,random,3,2,54f8e0011857f30ce9641eefecbcc774acca1e8982d00aa97fabf7e3d14a577e,54f8e0011857f30ce9641eefecbcc774acca1e8982d00aa97fabf7e3d14a577e,1,,,,7e594dd174c62ea1ce1913efca0b3118e557c8d113cfa9503e18c3a0e5d95d10,,0.5128657032076137,0.5128657032076137,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,random,3,4,54f8e0011857f30ce9641eefecbcc774acca1e8982d00aa97fabf7e3d14a577e,54f8e0011857f30ce9641eefecbcc774acca1e8982d00aa97fabf7e3d14a577e,1,,,,c9d082fa108794f5fa0f9b62bd6632d214bab3816a2930ab4050436de0867f6c,,0.5128657032076137,0.5128657032076137,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,random,3,8,54f8e0011857f30ce9641eefecbcc774acca1e8982d00aa97fabf7e3d14a577e,54f8e0011857f30ce9641eefecbcc774acca1e8982d00aa97fabf7e3d14a577e,1,,,,2c6a4b6edf6075ed5504c650891141ffa7b690f823c8731b1a5b7b383bf5e1f6,,0.5128657032076137,0.5128657032076137,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,1,1,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,d89672c86d41fd75509dcb7a59494d323882e77b96069a9654457ef2326c3812,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,1,2,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,6f706dc67de3052e78cd5f70e4be70fa75aa53b1cbef85566f677a89a43c4925,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,1,4,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,f83e2b2ee96f993db0ecdbb3f78c01be22ab7de2b64c45ccce333a34300ef9cf,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,1,8,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,3666f581a0b306f99f5609c8c7a06e373a3acd46ccdad488b195cb6c08585bc6,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,2,1,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,509c1360550c1283089d05ed9487662d7c171ad4ce134b4b14e210cf9919b5f4,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,2,2,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,5d731d90bbb914ee1c93441afc6efae8c356145844ed14ac3eb5bc141d51f998,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,2,4,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,e57ef37131d70bf77e5089178c2ae757e78ac3aabcbfdc9b5539f4d2f31e55cf,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,2,8,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,5be84e28fe6f31a2f74544ac6d8834e0d460a4b4ffa6300d86d77ab3b6642f1a,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,3,1,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,0858f4e56536593d88b7567cafe1007f6d179670f5d379c0f3f4938415dead4d,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,3,2,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,821db35e8c7052dc188d0c86e0f28eca2535929e3231b89ad454effce9056049,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,3,4,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,5bd1dcade59c04aa71171f95bb0155ced0d8354adff7edf380e7452e197a3727,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,always,3,8,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,,,,4fd265865cf103e95e2388725422dc428457b194815d111e30befd470e68bf4c,,1.0,1.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,1,1,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,189987406454de3527cc4ecc9de647302a8c2d792a679510575fee782fe194ce,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,1,2,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,d22d6cb2159e373e99676317694e61aa8ff5253c81e64aa9a3709e140aeb93f9,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,1,4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,32c25b42bfc9e12a5e4e3c38c0b72bd13f26fe302e906eaa383e86da54c4b4c4,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,1,8,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,59d707287557f875c89116fea54a072d8aae1ff915a2074274ccb9ea1caa5009,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,2,1,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,6e3dc5e5e4c82428c4811bc2d64ff6010807538b06c15f67a44a59a8009bf582,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,2,2,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,dded40d997ae090f1b200f0b24ed3a365a91eaf46e7886459cee5ea1a78a9f48,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,2,4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,a27a84800e9fd9b5a6c05f92a26919dcbd465058981e6a40641ad3d06fc77b4d,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,2,8,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,55ca6a0d7ed56c454b2f3a80a2524bb7ffcf046a182071b65829ef665100a057,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,3,1,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,f80c9195d8f7c26faf11e050441e2db27ce155a606799ae1ea0223be4ce3d713,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,3,2,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,28e3405dce02c71ce0ce240e613b4a003a8709bae76714c892ffbfd2fd454980,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,3,4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,0cebf69031c4d1793da9a69855a99bba87569bc5c6d9994e3f5326034c8195d5,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.25,fraction_0p25,never,3,8,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,1,,,,09f8163897080d82345c1b291e1fd7e55a34d1d1cb5f0cad7a944413a97a92d8,,0.0,0.0,0.0,0,1,1,0,2837,2837,1,1,0
0.5,fraction_0p5,risk_proxy,1,1,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,f7cd3ddd72582efd4c59ef4a786bdf08c8072025549f4806f934753e9529ff1d,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,1,2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,3ac0029277ac0b8cf8d8fdf84856df15c9e04327372847d571ffb563dd26dfd0,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,1,4,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,023dbb5ca3d6f7722604e31cf670c35c54b43101184c4a4e41c968a5097d26ed,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,1,8,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,95320f89c71a934c824cec66d277ffbaaa55c2898e52838be840cd13393933ec,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,2,1,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,c96f99a70ae6351838a8a14bba8450b5184886f8d9145df2f097ec50254e17f3,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,2,2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,2ff40621112240d041ebb3f9908a271f2a0445d6dffb25449e1857935fe51fe4,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,2,4,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,64816e64ba86669a21823e5968019112e165eb70127a9411d16a316e727726cf,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,2,8,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,a0d46c589204077868fecd28a4106abbb11f946e0b7734f25fa039ba0b3ee8b3,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,3,1,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,57fd94056f2f87dd9777ba6d5cf8d5854e4ad1e7944433c24722158b01d91ad1,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,3,2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,f84f4ce81d4711d315457c00eb08bac6cee152726057131927e8b8aee3364ee3,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,3,4,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,a4e47a8fcf2edbb23c2a13329e82a6a4829f553f7e7b9efb1ef68b61f516b146,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,risk_proxy,3,8,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,,,,119600b2f6edcc19c61290e632ebebd3c5aad2fc37c85ccffb0b740a277f3565,,0.20951541850220265,0.20951541850220265,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,1,1,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,,,,b65e82de6aa016fbcdf47aa6032f84e6dc68adb8fa0774b4688a4b30915c84f1,,0.4963876651982379,0.4963876651982379,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,1,2,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,,,,9d8be3cda033c73930a9f3d0e6b4c5e93469b4b0b91b1a400303ffc1777fe967,,0.4963876651982379,0.4963876651982379,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,1,4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,,,,5f3f5db433aec94bb34796a20f0169a1b79662ed0d0564b684f24e89adacd8b5,,0.4963876651982379,0.4963876651982379,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,1,8,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,,,,ffdafe71edd42e1c46e508eba79ea990930418fcb4cc599c6a954421a75e642c,,0.4963876651982379,0.4963876651982379,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,2,1,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,1,,,,80c298ebc52e209c2b81660376e1bda179601fa508983775ba9aa73357bd56d2,,0.5013215859030837,0.5013215859030837,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,2,2,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,1,,,,a4b733fe10959681e2e3237562b5572b681f5d8d8fe346ae28d860ce47d90196,,0.5013215859030837,0.5013215859030837,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,2,4,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,1,,,,32e8bba13c9667f0171363a3219c69805641519fa58c11b2bef0543b97043a79,,0.5013215859030837,0.5013215859030837,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,2,8,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,8cc8c9c0507970a194c8cf322917607a78e1b95c4ba271efb9ba556db272a226,1,,,,bbb81afaa0a71759404ff42c4abe67297a2eccd2b6cbc82cb29507268370cbab,,0.5013215859030837,0.5013215859030837,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,3,1,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,1,,,,9d770972072ddeb5d8e2ab95296f1e86bb4ff35d7cb68a37330fdae8298d91e8,,0.5083700440528635,0.5083700440528635,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,3,2,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,1,,,,6dc2e215770c0d8db53d8ea3f085cea43a5110810e6843abcd1166fa2ccfa5bf,,0.5083700440528635,0.5083700440528635,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,3,4,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,1,,,,d7817b4b6107fa18ef8872bdfbc00e589314ba7daa0dd921a2f58ab399daf03d,,0.5083700440528635,0.5083700440528635,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,random,3,8,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,065ac179d65e2e7d3ea43ac2bd765cc2a01b2e989b641d581e06ceac9301d1c7,1,,,,6bc763a9c98776840716b5f5cc681f4d0de6665722ac53b4410775a737e4f886,,0.5083700440528635,0.5083700440528635,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,1,1,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,b3e1a77541fb937cfc33545be5504f4690f684ac616b8b1b89cc142e61c231cf,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,1,2,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,e36ea363487fc52b122da2f21b20d1933f19e0c690172da64c581bfd466c8314,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,1,4,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,2a823d27734281186bcaf31b5b1f56a3eda782d74a66f20993e45100bd373d14,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,1,8,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,571cc6659b9c49d37c699724a294e253aa5997c25016c0d4964fd49301e3eb4d,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,2,1,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,bcc2f7b0b2195691dcc1f50acb3623861c5adefb0aaab1ccea22785263072856,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,2,2,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,a3f367fec212e6e1794e03b48b8cf20023bf8b5e4f566e6fb30468e535e999cd,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,2,4,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,3e593741521d583e33a218a53c75c25b009fa7844ba151114a3fa5c9a3948c90,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,2,8,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,ba339b487efbff5ab00301c3ba312b7ba806fb5f780a3a57d6bde3ef37d5f93b,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,3,1,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,2737a254f8c1a824f3ea6186dcb403908e4e6185863eb76d9039eee2f58a9a76,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,3,2,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,899c18bc3e56e72741d8158d036d10281b83142a2243ee79604f4786b43be8a8,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,3,4,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,e65d49346b533372633efe69652686a06d20f2e03fd7061ce1479f0f8c2e3714,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,always,3,8,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,0e5775445f525e491057d7a8f5ea715419a48a9fc23d5e0a528c4acae88567db,1,,,,8872bb873e374f9a23a3331aa214d28b4afe4a158c7d38b1b89ff9a0365a7a35,,1.0,1.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,1,1,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,b88da7f98b683047725679857c688a0b2c1906cb6575a988e14c7e3599402bf5,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,1,2,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,8a3a5abc977f2134044d1fc5a67b9ebd71c2aa02e6d393100992ce2528ae5754,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,1,4,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,c4c85966f7752ba867dbc3b0bbad4f91271d3d4c09e75a26a79ebd3751393e7c,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,1,8,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,ea41ef016dd9de81fe8ac787a7e729faadbc041a1c623fee207e46ac3b3a2e44,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,2,1,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,82233c27bea0cba5a1fe8162ed0d08bdd4269c431ae78edd972e02ea0b67cb0f,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,2,2,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,9d9661f9987d40b836cce2c202790b7e9f9dcbce858c454388a0ad25f91c4cc7,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
