run_id,configuration_id,execution_instance_id,policy_mode,seed,workers,decision_points,total_runtime_seconds,timed_execution_runtime_seconds,end_to_end_runtime_seconds,checkpoint_preparation_seconds,replay_only_runtime_seconds,post_replay_validation_seconds,timed_runtime_decomposition_error_seconds,end_to_end_runtime_decomposition_error_seconds,runtime_decomposition_tolerance_seconds,runtime_decomposition_valid,runtime_boundary_definition,throughput_points_per_second,end_to_end_throughput_points_per_second,replay_only_throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,primary_trace_unauthorized_invocations,authorization_execution_consistent,execution_receipts_enabled,receipt_validation_passed,receipt_rows,orphan_receipts,missing_receipts,unlogged_downstream_calls,duplicate_downstream_calls,mismatched_correlation_ids,receipt_fault_injected_count,record_trace_hash,config_manifest_hash,config_bound_trace_hash,expected_row_count,observed_row_count,row_count_match,validation_passed,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
rbpg-f5bdcad994fb521336e4a8c8,rbpg-f5bdcad994fb521336e4a8c8,rbpg-exec-81982c26e840441586cbb94c6bc95c54,risk_proxy,3,4,1135,0.04229508599999576,0.04229508599999576,0.051409829999997214,0.0,0.04229508599999576,0.009114744000001451,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,26835.268759120474,22077.489849705038,26835.268759120474,0.026720556827991352,0.012479999995207436,0.02989369999824021,0.19911894273127753,0,0,1,0,1,0,0,0,0,0,0,0,,f5bdcad994fb521336e4a8c8f9b3924a8e8b9b076b8c16fc2db7a47d6f0ff0d2,,1135,1135,1,1,0,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-844ccbe9d03cbb2d568735e0,rbpg-844ccbe9d03cbb2d568735e0,rbpg-exec-678ff4a656fc4f5d95773f42eb68123f,risk_proxy,3,8,1135,0.0434264979999881,0.0434264979999881,0.05273138199999039,0.0,0.0434264979999881,0.00930488400000229,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,26136.116248662533,21524.1845927764,26136.116248662533,0.015670592070287738,0.01238999999486623,0.027080299997805906,0.19911894273127753,0,0,1,0,1,0,0,0,0,0,0,0,,844ccbe9d03cbb2d568735e05c03e40aa17a7c6a27fadd347942a5b83ea347bb,,1135,1135,1,1,0,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-0fc260c0ca99bba2ef23409c,rbpg-0fc260c0ca99bba2ef23409c,rbpg-exec-ac5ce7f3cd1b45acaaac23000678e76f,random,1,1,1135,0.021992984999997134,0.021992984999997134,0.030613897999998585,0.0,0.021992984999997134,0.008620913000001451,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,51607.36480292002,37074.664585347884,51607.36480292002,0.017825415858835028,0.01977099999805887,0.021750000001929948,0.4889867841409692,0,0,1,0,1,0,0,0,0,0,0,0,,0fc260c0ca99bba2ef23409c784c3f1b0e1f59413ecc7c2fce04bc740fd0cb98,,1135,1135,1,1,0,88788601d95807ccfacebb1ec66bb170078a34aa14bcf24ee2c8bf8605b73d85,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-77422c14ffee57b9c5c6bc73,rbpg-77422c14ffee57b9c5c6bc73,rbpg-exec-6851791862274264a0f954179c85e3b1,random,1,2,1135,0.06699739399999771,0.06699739399999771,0.07757356100000834,0.0,0.06699739399999771,0.010576167000010628,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,16940.957434852447,14631.273662941398,16940.957434852447,0.024354563876614613,0.021439999997596715,0.03838199999961489,0.4889867841409692,0,0,1,0,1,0,0,0,0,0,0,0,,77422c14ffee57b9c5c6bc73da93153367b66d1b5adae440fef37ccd08d6c7dc,,1135,1135,1,1,0,88788601d95807ccfacebb1ec66bb170078a34aa14bcf24ee2c8bf8605b73d85,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-235640c5c1755ef457ed2cc3,rbpg-235640c5c1755ef457ed2cc3,rbpg-exec-c6467582db404436941f463f7d0e14fd,random,1,4,1135,0.04457292000000734,0.04457292000000734,0.05696598900000538,0.0,0.04457292000000734,0.012393068999998036,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,25463.891528753626,19924.169138885536,25463.891528753626,0.028010578854681854,0.020039999995447033,0.026306000002307428,0.4889867841409692,0,0,1,0,1,0,0,0,0,0,0,0,,235640c5c1755ef457ed2cc3c250ccd5056ec49de3fe1e7d0577eebd3162c5d4,,1135,1135,1,1,0,88788601d95807ccfacebb1ec66bb170078a34aa14bcf24ee2c8bf8605b73d85,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-4cf7e818849c68164188eddf,rbpg-4cf7e818849c68164188eddf,rbpg-exec-b024a74ddee249d69a03c428c67bbee3,random,1,8,1135,0.04811985599999957,0.04811985599999957,0.05801756099999977,0.0,0.04811985599999957,0.009897705000000201,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,23586.936752263144,19563.04230024431,23586.936752263144,0.05613648281916543,0.020109999994133432,0.026598000003730228,0.4889867841409692,0,0,1,0,1,0,0,0,0,0,0,0,,4cf7e818849c68164188eddf4099d616178d80dadb838fcf7af8e751aa79fc68,,1135,1135,1,1,0,88788601d95807ccfacebb1ec66bb170078a34aa14bcf24ee2c8bf8605b73d85,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-d6f34c70e59fc334030cb94b,rbpg-d6f34c70e59fc334030cb94b,rbpg-exec-6697f011f0024d6fab36e07a92a4d50a,random,2,1,1135,0.022443594999998595,0.022443594999998595,0.03102808900000298,0.0,0.022443594999998595,0.008584494000004383,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,50571.22087615959,36579.758424693544,50571.22087615959,0.018198974449504697,0.02005999999710184,0.022930000000087603,0.5118942731277533,0,0,1,0,1,0,0,0,0,0,0,0,,d6f34c70e59fc334030cb94b05ede18b5242c899a028ea61255440124b6304ff,,1135,1135,1,1,0,36091b3f7c42304c3427784934c6215d0c5c218c572389caa8449c7bb8a4fd43,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-44f009d359cd206a62d9101d,rbpg-44f009d359cd206a62d9101d,rbpg-exec-79584207982b400aaa3fc6e61ae4cd8e,random,2,2,1135,0.06389229999999202,0.06389229999999202,0.07396998599999449,0.0,0.06389229999999202,0.010077686000002473,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,17764.268933817406,15344.061306163889,17764.268933817406,0.03611250660792804,0.02064000000245869,0.03672800000060761,0.5118942731277533,0,0,1,0,1,0,0,0,0,0,0,0,,44f009d359cd206a62d9101d6e6c4559ec7968efe6a2e585953a74ea7130607c,,1135,1135,1,1,0,36091b3f7c42304c3427784934c6215d0c5c218c572389caa8449c7bb8a4fd43,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-da6c58fb13cae5562a37c61c,rbpg-da6c58fb13cae5562a37c61c,rbpg-exec-bd473a230bac44f38c1090f9e6bbc4ec,random,2,4,1135,0.04822665599999709,0.04822665599999709,0.05839934099999766,0.0,0.04822665599999709,0.01017268500000057,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,23534.70246827954,19435.15081788415,23534.70246827954,0.08160586960353373,0.020120000002066263,0.026148999994290982,0.5118942731277533,0,0,1,0,1,0,0,0,0,0,0,0,,da6c58fb13cae5562a37c61c1f0f2bbe604c1c5b6395c4d8526ff3ba4497b066,,1135,1135,1,1,0,36091b3f7c42304c3427784934c6215d0c5c218c572389caa8449c7bb8a4fd43,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
rbpg-80e4e31b59c4755cdff68f37,rbpg-80e4e31b59c4755cdff68f37,rbpg-exec-2670d31b640d4de5ae8ffef70a278c9d,random,2,8,1135,0.06028247400000453,0.06028247400000453,0.07060983099999874,0.0,0.06028247400000453,0.010327356999994208,0.0,0.0,1e-09,1,run_start->validation_end; preparation=model/checkpoint load+state load+batched inference+action-map construction; replay_only=per-record replay using prepared actions; post_replay_validation=trace reconstruction+receipt reconciliation+hashing+validation,18828.02620210834,16074.248924346248,18828.02620210834,0.06060668898671272,0.020139999989510216,0.02795300000144607,0.5118942731277533,0,0,1,0,1,0,0,0,0,0,0,0,,80e4e31b59c4755cdff68f373fca03f9bf395ad3ec18e28fc4f961d94ae2d471,,1135,1135,1,1,0,36091b3f7c42304c3427784934c6215d0c5c218c572389caa8449c7bb8a4fd43,,,,1135,0.1,fraction_0p1,paper_outputs/replay_input_v260.csv
