dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.25,fraction_0p25,bc,1,1,1.612836041999799,1759.0132698686018,1.0,1.0
0.25,fraction_0p25,bc,1,2,2.813408639000045,1008.3853304041677,0.5732676084242924,0.5732676084242924
0.25,fraction_0p25,bc,1,4,3.8539626100000532,736.1254602311673,0.4184877242490364,0.4184877242490364
0.25,fraction_0p25,bc,1,8,3.882049840000036,730.7994788650044,0.4154599009475324,0.41545990094753243
0.25,fraction_0p25,bc,2,1,1.7096590770006515,1659.3951613891961,1.0,1.0
0.25,fraction_0p25,bc,2,2,2.8070664150000084,1010.6636539983652,0.6090554423168667,0.6090554423168667
0.25,fraction_0p25,bc,2,4,3.9238166019995333,723.0205403979116,0.4357132991713803,0.43571329917138024
0.25,fraction_0p25,bc,2,8,3.872532288999537,732.5955701025116,0.4414834917857688,0.4414834917857688
0.25,fraction_0p25,bc,3,1,1.6607780949998414,1708.2354400876602,1.0,1.0
0.25,fraction_0p25,bc,3,2,2.7841949869998643,1018.9659895397758,0.5965020778912574,0.5965020778912574
0.25,fraction_0p25,bc,3,4,3.782784953999908,749.9765475698434,0.4390358202212205,0.43903582022122045
0.25,fraction_0p25,bc,3,8,3.881775447000109,730.8511372527934,0.4278398165157426,0.4278398165157426
0.25,fraction_0p25,bc_live,1,1,0.8931162570006563,3176.5181495267702,1.0,1.0
0.25,fraction_0p25,bc_live,1,2,1.031295456999942,2750.9090442935594,0.8660139545254553,0.8660139545254552
0.25,fraction_0p25,bc_live,1,4,0.9347579659997791,3035.010241357676,0.9554518811138619,0.9554518811138618
0.25,fraction_0p25,bc_live,1,8,1.011009429999831,2806.1063683654015,0.8833906297004626,0.8833906297004626
0.25,fraction_0p25,bc_live,2,1,0.8881497829997897,3194.2810259073967,1.0,1.0
0.25,fraction_0p25,bc_live,2,2,1.0387827969998398,2731.0810384939764,0.8549908465608973,0.8549908465608972
0.25,fraction_0p25,bc_live,2,4,0.962977402999968,2946.0712070313184,0.9222955598261523,0.9222955598261523
0.25,fraction_0p25,bc_live,2,8,1.0019213280002077,2831.559645169478,0.8864466282722007,0.8864466282722007
0.25,fraction_0p25,bc_live,3,1,0.8894937690001825,3189.4546076347137,1.0,1.0
0.25,fraction_0p25,bc_live,3,2,1.0343338129996482,2742.828247848226,0.8599677955229769,0.8599677955229769
0.25,fraction_0p25,bc_live,3,4,1.0119499880001968,2803.4982297953725,0.8789898508304638,0.8789898508304638
0.25,fraction_0p25,bc_live,3,8,0.9952188979996208,2850.6291487253097,0.8937669600005138,0.8937669600005138
0.25,fraction_0p25,never,1,1,1.5512158280007498,1828.88799146435,1.0,1.0
