dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.1,fraction_0p1,risk_proxy,2,1.131742008999936,1003.7834845467411,1.958319265777898,1.0493163335922873,1.4502371670763141,0.19911894273127753,0.0,0.0,,0.0
0.1,fraction_0p1,risk_proxy,4,1.4691269816667045,772.5718754920731,5.107176250820352,2.4879910003316277,13.00640729990239,0.19911894273127753,0.0,0.0,,0.0
0.1,fraction_0p1,risk_proxy,8,1.5092431153337504,752.2306334523696,10.454957949483225,5.112452666253375,58.27149309998276,0.19911894273127753,0.0,0.0,,0.0
0.25,fraction_0p25,always,1,1.7219771583331749,1648.0904992118067,0.6036751438174828,0.4319683333354381,0.5371493329221266,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,always,2,2.802989676333406,1012.1921846967657,1.9488227894431749,1.0620736663137602,1.3850401334517901,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,always,4,3.8291421269996135,740.9710219585527,5.358106329576749,2.513039333280176,47.69682386680255,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,always,8,3.8139191446668215,743.9751672642574,10.707486479379156,5.146903000119589,58.172543266846326,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc,1,1.6610910713334306,1708.881290448486,0.5820789484171333,0.4371706666764415,0.5580963999818778,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc,2,2.801556680333306,1012.6716579807695,1.932764272470714,1.0642776666524394,1.4243891334141752,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc,4,3.8535213886664983,736.3741827329741,5.391852520031395,2.5155139998484324,51.177357733285895,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc,8,3.8787858586665607,731.4153954067698,10.878668249320734,5.168955666704278,58.54129659977237,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc_live,1,0.8902532696668762,3186.7512610229605,0.013038362825482014,0.01281099988167019,0.013370200031204149,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc_live,2,1.0348040223331434,2741.6061102119206,0.06895406803965427,0.013998333391403625,0.020145733409056742,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,bc_live,4,0.9698951189999813,2928.193226061456,0.04885952226606922,0.01369366630873022,0.018393733383466795,1.0,0.0,0.0,,0.0
