configuration_id,execution_instance_id,dataset_fraction,workload_name,decision_points,policy,policy_mode,policy_seed,workers,repetition,runtime_seconds,total_runtime_seconds,throughput_points_per_second,trace_hash,reference_hash,hash_match,unauthorized_invocations,authorization_execution_consistent,row_count_match,validation_passed,fault_injected_count,intervention_rate,state_loading_ms_mean,state_loading_ms_median,state_loading_ms_p95,state_loading_ms_std,policy_inference_ms_mean,policy_inference_ms_median,policy_inference_ms_p95,policy_inference_ms_std,gating_ms_mean,gating_ms_median,gating_ms_p95,gating_ms_std,generation_stub_ms_mean,generation_stub_ms_median,generation_stub_ms_p95,generation_stub_ms_std,logging_ms_mean,logging_ms_median,logging_ms_p95,logging_ms_std,total_latency_ms_mean,total_latency_ms_median,total_latency_ms_p95,total_latency_ms_std,workload_fraction
rbpg-fbf73afc76625b7d16beb11e,rbpg-exec-89d51d3cdaac49ae995a1e20408dcbec,0.1,fraction_0.1,1135,random,random,1,1,7,0.020039099999848986,0.020039099999848986,56639.27022713362,88788601d95807ccfacebb1ec66bb170078a34aa14bcf24ee2c8bf8605b73d85,88788601d95807ccfacebb1ec66bb170078a34aa14bcf24ee2c8bf8605b73d85,1,0,1,1,1,0,0.4889867841409692,0.0,0.0,0.0,0.0,0.004021850251938864,0.0034000004234258085,0.00650000038149301,0.0028117027595859338,0.0002051101650556525,0.00019999970390927047,0.00030000046535860747,6.916979269621862e-05,0.006633656408618787,0.006399999620043673,0.014699999701406341,0.005261797649468092,0.003132422878455662,0.002599999788799323,0.005330000021785959,0.001720927616629793,0.01646651981632063,0.015499999790336005,0.031000000126368832,0.007947538767566894,0.1
rbpg-e3d4d01c6e68ca919fefc5fa,rbpg-exec-917eac0666e74925abbc870917523be2,0.1,fraction_0.1,1135,risk_proxy,risk_proxy,1,1,1,0.013108299999657902,0.013108299999657902,86586.3613153209,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,1,0,1,1,1,0,0.19911894273127753,0.0,0.0,0.0,0.0,0.00112616740038161,0.0010000003385357559,0.0012999989849049598,0.001407748522821525,0.00016916299356498432,0.00019999970390927047,0.000200001522898674,4.805200693994062e-05,0.00443964757199352,0.002999999196617864,0.008900000466383062,0.003970325588909076,0.0026477533089389843,0.0024000000848900527,0.0029000002541579306,0.0015880145730331969,0.010543964731869583,0.008699998943484388,0.02052999989246018,0.00516933318888561,0.1
rbpg-e3d4d01c6e68ca919fefc5fa,rbpg-exec-5373864dc3354f9d88cf5ebe5883b15d,0.1,fraction_0.1,1135,risk_proxy,risk_proxy,1,1,2,0.012746899999910966,0.012746899999910966,89041.25709058106,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,1,0,1,1,1,0,0.19911894273127753,0.0,0.0,0.0,0.0,0.0010555065870346575,0.0010000003385357559,0.0012000000424450263,0.0009561500812930554,0.0001681937927396615,0.00019999970390927047,0.000200001522898674,4.7323046631646475e-05,0.004260792914741582,0.002800001311697997,0.008000000889296643,0.003760711037093817,0.002640176181169124,0.0024000000848900527,0.0027999994927085936,0.001956051979280619,0.010198678429064644,0.008200000593205914,0.01583000048412941,0.004980516031216177,0.1
rbpg-e3d4d01c6e68ca919fefc5fa,rbpg-exec-613305aabc194994bc2a41553e783bab,0.1,fraction_0.1,1135,risk_proxy,risk_proxy,1,1,3,0.01216980000026524,0.01216980000026524,93263.65264632637,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,1,0,1,1,1,0,0.19911894273127753,0.0,0.0,0.0,0.0,0.0010607048580915327,0.0010000003385357559,0.0012000000424450263,0.0010602915045435572,0.00017814980126201434,0.00019999970390927047,0.000200001522898674,0.00043093803613719134,0.00400281937579811,0.0027999994927085936,0.007800001185387373,0.002773409120417459,0.0025418502041307947,0.0024000000848900527,0.002599999788799323,0.0016715610510648472,0.009822819371310796,0.008200000593205914,0.013699998817173764,0.003946702073222858,0.1
rbpg-e3d4d01c6e68ca919fefc5fa,rbpg-exec-74177181d33e4c6b8017663cf12258c0,0.1,fraction_0.1,1135,risk_proxy,risk_proxy,1,1,4,0.012998300000617746,0.012998300000617746,87319.11095651423,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,1,0,1,1,1,0,0.19911894273127753,0.0,0.0,0.0,0.0,0.001086607946714772,0.0010000003385357559,0.0012999989849049598,0.0012748797743927648,0.00016889870001386752,0.00019999970390927047,0.000200001522898674,4.7604489514244786e-05,0.00434079296297921,0.002800001311697997,0.008300000081362668,0.0038109280557104396,0.0027493392002572907,0.002300001142430119,0.002899998435168527,0.002889915164053245,0.010449955971526405,0.008099999831756577,0.022620000163442438,0.0057159562985244685,0.1
rbpg-e3d4d01c6e68ca919fefc5fa,rbpg-exec-e0ce4945e90d4ff094b807717cbd976e,0.1,fraction_0.1,1135,risk_proxy,risk_proxy,1,1,5,0.014833600000201841,0.014833600000201841,76515.47837238136,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,1,0,1,1,1,0,0.19911894273127753,0.0,0.0,0.0,0.0,0.0013211453889931516,0.0012999989849049598,0.0015000005078036338,0.00025625653176849594,0.00021110133279221633,0.00019999970390927047,0.00030000046535860747,0.00012466739180042323,0.005014537446947547,0.003600000127335079,0.010199999451288022,0.00318836410480012,0.003023524225037135,0.002999999196617864,0.003200000719516538,0.00041142483614314254,0.011943612390788609,0.01049999991664663,0.01739999970595818,0.0034129413558359116,0.1
rbpg-e3d4d01c6e68ca919fefc5fa,rbpg-exec-424ae58bbbd644419c3f566e763cfcf6,0.1,fraction_0.1,1135,risk_proxy,risk_proxy,1,1,6,0.01136419999966165,0.01136419999966165,99875.0462006822,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,1,0,1,1,1,0,0.19911894273127753,0.0,0.0,0.0,0.0,0.0009795594603384309,0.0009000013960758224,0.0011000010999850929,0.0008913711616085267,0.0001595594747389958,0.00019999970390927047,0.000200001522898674,4.9077647181209066e-05,0.003829251060742856,0.00270000055024866,0.007700000423938036,0.0024199335242646707,0.002394361214533793,0.0022999993234407157,0.002499999027349986,0.0010424065368595146,0.009177533013421512,0.007900000127847306,0.01320000046689529,0.0029881671494830938,0.1
rbpg-e3d4d01c6e68ca919fefc5fa,rbpg-exec-60a51c74358c473eb75496dd8fd46e49,0.1,fraction_0.1,1135,risk_proxy,risk_proxy,1,1,7,0.011358900001141592,0.011358900001141592,99921.64733257008,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,2032f62d2e606a258a6225e1ea3f5a983f94496e61b3379e8a51cea30337d5f2,1,0,1,1,1,0,0.19911894273127753,0.0,0.0,0.0,0.0,0.0009542731164994604,0.0008999995770864189,0.0010999992809956893,0.0006134015727092522,0.00015638767486994077,0.00019999970390927047,0.000200001522898674,4.959027752144674e-05,0.0037774449459990972,0.0026999987312592566,0.0073999999585794285,0.002702591771704099,0.0023687224787591224,0.0022999993234407157,0.0024000000848900527,0.0012361157157267221,0.009170748891310442,0.007700000423938036,0.012799999240087345,0.0035170859029058144,0.1
rbpg-17c0d428a25c7475d46c6157,rbpg-exec-63f5e93812b14f0e9a9960fa963527d4,0.25,fraction_0.25,2837,always,always,1,1,1,0.0394295999994938,0.0394295999994938,71951.02156847702,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.00031494537206145235,0.00030000046535860747,0.00039999940781854093,0.0005297049704333449,0.0001757842846911786,0.00019999970390927047,0.000200001522898674,0.00039469804107664455,0.0077467395304182726,0.006999998731771484,0.008499999239575118,0.0037141567386549165,0.0025947127252270406,0.0024000000848900527,0.0027999994927085936,0.0017835361795411541,0.012903454361794825,0.011600001016631722,0.016839999079820665,0.00517078253568588,0.25
rbpg-17c0d428a25c7475d46c6157,rbpg-exec-d95c8b35f422402596e2778e769409c1,0.25,fraction_0.25,2837,always,always,1,1,2,0.03918679999878805,0.03918679999878805,72396.82750537788,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.00032270002203119787,0.00030000046535860747,0.00039999940781854093,0.0006978132270715867,0.00017596051636070557,0.00019999970390927047,0.000200001522898674,0.000271070493075682,0.007702996103929889,0.0070000005507608876,0.008600000001024455,0.0031853075577254505,0.0025921043412275115,0.002300001142430119,0.0027200003387406286,0.0020519463931000627,0.012824462461828386,0.011699999959091656,0.014899999223416671,0.0046368336609769936,0.25
