policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
bc,2,8,1135,1.5641443599997729,725.6363472743429,10.975975649326086,6.181325000397919,52.307770999777844,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,3,1,1135,0.6500633640007436,1745.9836422941405,0.5698439568115269,0.5132400001457427,0.6915742999808572,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,3,2,1135,0.9983971359997668,1136.8221713330968,1.7364406149629514,1.1059209991799435,1.679207000415772,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,3,4,1135,1.359604068000408,834.8018564472693,4.7635787779670515,2.5903229998220922,15.87721499981853,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,3,8,1135,1.567006661999585,724.3108963887101,11.00100933658022,5.8652939997045905,51.86977000012121,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,1,1,1135,0.6512008350000542,1742.933883062213,0.013386481935969946,0.012999999853491317,0.014016000022820661,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,1,2,1135,0.43276147300002776,2622.6918771947317,0.02390076563117789,0.012819999938074034,0.01629570033401251,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,1,4,1135,0.43400246300006984,2615.1925317525615,0.020833052854419845,0.013179999768908601,0.017523299993626996,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,1,8,1135,0.4259749559996635,2664.4758899884637,0.025861669611096042,0.013369999578571878,0.018126000213669613,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,1,1135,0.4306909610004368,2635.3002565077027,0.014320413213837861,0.012930000593769364,0.02059299986285623,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,2,1135,0.4339105529998051,2615.746476210985,0.036563951534484225,0.013700000636163168,0.019562000488804184,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,4,1135,0.5098096669998995,2226.321063465091,0.03220487927373972,0.013531000149669126,0.025654399814811765,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,8,1135,0.4457399630000509,2546.3276668326694,0.04367073479242877,0.01345999953628052,0.020501999551925103,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,1,1135,0.4165972689997943,2724.453769764296,0.01295055859324872,0.012700000297627412,0.013500000022759195,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,2,1135,0.4585441939998418,2475.2248853038395,0.023802654625031745,0.013439999747788534,0.019204999989597123,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,4,1135,0.4345590439997977,2611.843006540967,0.0661129198174081,0.013640000361192506,0.025114699928963088,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,8,1135,0.4703700330001084,2412.9938566892897,0.030809625568829165,0.013861000297765713,0.02467270005581667,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,1,1135,0.614729764999538,1846.3397489803556,0.5387401594732627,0.5067100000815117,0.6782473000384924,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,2,1135,1.0519835300001432,1078.9142297692108,1.8296637656229973,1.1135209997519269,1.7419283001800066,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,4,1135,1.4256690239999443,796.1174584656223,4.996438258171319,2.76424300045619,14.782211300007416,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,8,1135,1.4608651839998856,776.9368538802064,10.209632355056058,5.706225000722043,50.80968170013875,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,1,1135,0.6225075419997665,1823.27108255409,0.5454599101303836,0.5251400007182383,0.6463432999225915,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
