dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.25,fraction_0p25,proxy,1,3.8724827163335553,1227.905929842049,1.3617515902930986,1.2742646664870942,2.5718679999651304,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,proxy,2,2.4841466836669497,1142.0427174378049,1.7213202308691953,1.059347332860246,1.6571273997518183,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,proxy,4,3.6000957946668373,788.8223665368354,5.037006535308799,2.6967626666494957,26.497384066593295,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,proxy,8,3.649709529666628,777.8666874002519,10.247941233939821,5.581434333180368,50.76424406676475,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,random,1,1.7013821213337603,1668.234575672165,0.5965829070626542,0.5159103329788195,0.7074974664647016,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,2,2.586907452666613,1096.721726764374,1.796158883560791,1.1425743332438287,1.8486919334463885,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,4,3.6035124646662857,787.4384019537716,5.018962722118054,2.6581923333045174,11.398420066506837,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,8,3.74089965599948,758.9372511283542,10.473224371169584,5.7507483337152125,51.00090600002053,0.4940665021736576,0.0,0.0,,0.0
0.5,fraction_0p5,always,1,3.5727808119997158,1589.1947526741271,0.6256869117816848,0.5362110002048818,0.8022301001801683,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,2,5.417039176333067,1048.5161395030811,1.8787186111034055,1.186984666370942,2.15399476677097,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,4,7.476453137666492,759.1598044497459,5.223482482816159,2.7796386666523176,33.94368733340047,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,8,7.841725393666517,723.9902262490027,10.997027983607795,6.097135000042424,49.85797376651439,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,1,3.3760476303332325,1681.3582746367672,0.59133280516711,0.5217003332897244,0.7142851333507375,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,2,5.233253879333461,1084.4143587612116,1.8157321204101724,1.1458206669582676,1.848681433633222,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,4,7.497356688333336,757.0257822599355,5.233152787193018,2.787545333376329,34.06051700012544,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,8,7.633882445999916,743.4052712276367,10.706471669546183,5.818888000552154,50.883731766740915,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,1,2.24440803933309,2532.522023266381,0.013591581204931834,0.013133333595760632,0.014547333285008792,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,2,2.546390342666806,2229.564142245387,0.06288611306650761,0.013599666393323181,0.02675376651192589,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,4,2.4090500836664432,2355.818192150598,0.09832104211788743,0.013513000036861436,0.02351200003734752,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,8,2.4605794573332482,2306.429002107598,0.08182468364415794,0.013480000234267209,0.021523566768640503,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,1,3.4039873873334727,1667.2449939383612,0.596640281409331,0.506087000151941,0.7324728999568229,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,2,5.111616974333326,1110.2895764222324,1.7597351917199127,1.1116476665241255,1.8271844665832762,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,4,7.318661298999966,775.4605770650584,5.121274657564345,2.7335126666609235,28.266617433352366,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,8,7.555590803999621,751.4029336258877,10.602401416916633,5.780628000138677,50.321292133776296,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,proxy,1,7.675293813999815,1229.9891402131404,1.3492613469565728,1.1824873333049861,2.68301789983525,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,proxy,2,5.139968444333135,1104.1761635911869,1.7836351010854141,1.1016743334645678,1.7793854335953558,0.0,0.0,0.0,,0.0
