dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.5,fraction_0p5,bc,4,7.9794482660000385,711.2700479950499,5.5823852078717,2.239770333365717,58.04939310002437,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,8,8.082606303666656,702.1434226941304,11.342663481763111,4.623302666611077,64.30288246671505,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,1,1.6779347549999482,3384.251426140488,0.011931782848462151,0.011154666632743707,0.014942633356440638,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,2,1.852141478000097,3070.7128006062144,0.061565948018461276,0.01209000000320278,0.01951930000056261,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,4,1.8325049163333915,3098.7186592329454,0.04894819606424081,0.011844666611674862,0.015303133333569958,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,8,1.9140244343334416,2967.801116416273,0.04385323036770491,0.01191999998203149,0.01928886667125578,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,1,3.4863930209999885,1628.2357473464901,0.6090949615863072,0.3544023333385364,0.46108726662623667,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,2,5.658962139666603,1002.84367270252,1.9622532832879953,0.8908563333231238,1.2437628999805386,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,4,7.744043491666616,732.8345001528982,5.403448655681757,2.1503493333815036,52.59201190003002,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,8,7.839899274999955,723.8924811183256,11.000045916180596,4.4471576666182955,64.3015095666821,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,random,1,3.70602891400002,1532.2070296357633,0.6475326973286054,0.38517666659269406,0.5056658333463323,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,2,6.006639662666657,944.928444908384,2.0769949144203688,0.9506810000251184,1.266075566604741,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,4,8.105801812666641,700.1160816059746,5.675602774447975,2.261802666604732,58.84767803333187,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,8,8.159299324000054,695.6138150917317,11.467126649751165,4.662530333234827,64.38174086670188,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,risk_proxy,1,7.05529974899999,1233.7860926793849,1.239953897327058,0.951409999970565,2.3241966333822957,0.20951541850220265,0.0,0.0,,0.0
0.5,fraction_0p5,risk_proxy,2,5.786811826,980.7731400085205,2.0071132552716677,0.908562333355197,1.2374274333372646,0.20951541850220265,0.0,0.0,,0.0
0.5,fraction_0p5,risk_proxy,4,7.819031488666724,725.8293456374086,5.4746069751546145,2.1877443333172173,58.29978000002334,0.20951541850220265,0.0,0.0,,0.0
