policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
bc,2,4,1135,1.5931424660000175,712.4284389014507,5.591691895155124,2.2227810000003956,57.08702320005157,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,2,8,1135,1.611356719000014,704.3753792173129,10.966681140088127,4.574077999905057,64.4089517000225,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,3,1,1135,0.6911915129999215,1642.0919219245807,0.605931421146645,0.3804079999554233,0.5130920000283368,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,3,2,1135,1.1289243410000154,1005.3818123848785,1.9212764845818806,0.9507370000392257,1.4290542000367166,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,3,4,1135,1.542951085000027,735.6033584175354,5.363525870482807,2.2052060000987694,42.14221700000277,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc,3,8,1135,1.6398859160000256,692.1213170538518,11.524767457271311,4.5564470000272195,64.55223069997373,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,1,1,1135,0.6343925720000243,1789.1130036748862,0.01150662819421563,0.011174000064784195,0.011895099976300116,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,1,2,1135,0.3552838049999991,3194.6291500677967,0.0201865127761138,0.012017000017294777,0.02445909999551077,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,1,4,1135,0.370966944000088,3059.571798396492,0.021274571808303354,0.011641000014606107,0.013262499953725637,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,1,8,1135,0.36234843299996555,3132.3441655399897,0.02660124757777351,0.011769999900934636,0.015461600025901133,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,1,1135,0.33248237700001937,3413.714766602303,0.011339300438557664,0.011098999948444543,0.011762500014356192,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,2,1135,0.3758450280000716,3019.861686183551,0.03595114625416135,0.01200299993797671,0.015702399957717716,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,4,1135,0.3689097120000042,3076.6335585114307,0.0458742713659368,0.011829999948531622,0.01796909997437978,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
