policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
bc_live,2,2,1135,0.4039425050000318,2809.805816300294,0.015696902207233777,0.012769000022672117,0.02037960002780892,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,4,1135,0.44272680199992465,2563.657756595891,0.08919602202619262,0.012549000075523509,0.019495199990160462,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,2,8,1135,0.3872857840001416,2930.6523680703576,0.03065058414407526,0.012384000001475215,0.01664319988776697,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,1,1135,0.3677794499999436,3086.088687119887,0.012643371807789983,0.011758000027839444,0.01287889999730396,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,2,1135,0.3939287709999917,2881.2315412220146,0.025193831720270832,0.012464000064937863,0.01774140016550517,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,4,1135,0.38701960799994595,2932.667948958696,0.03394772951458932,0.012260999938007444,0.014710900018144447,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,8,1135,0.38949906200014084,2913.999315355449,0.026739770916643736,0.012357999821688281,0.01656129991260968,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,1,1135,0.6956592179999461,1631.5459791694846,0.6097403110142483,0.44520999995256716,0.5300813000758352,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,2,1135,1.134719086999894,1000.2475617122549,1.9763586819404368,1.0762059998796758,1.3652386999638109,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,4,1135,1.5404316849999304,736.8064491610683,5.358588893390702,2.578055999947537,48.352257400074386,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,8,1135,1.5437760059999164,735.2102867182803,10.842828374445306,5.261300000029223,58.09836679993623,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,1,1135,0.7498170359999676,1513.7026041110769,0.6572359039639379,0.45368299993242545,0.5841047999410875,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,2,1135,1.0662400110002181,1064.4882843359812,1.8199706299503209,1.0766319999220286,1.4129467999282497,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,4,1135,1.5508942440001192,731.8358452814741,5.440833280174912,2.5713039999573084,49.83496280001417,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,8,1135,1.5175075700001344,747.9369608679444,10.65494187753392,5.32306999980392,58.43940020010905,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,1,1135,0.6932231020000472,1637.2795377496273,0.6074704299576317,0.44635700010076107,0.5527588000632021,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,2,1135,1.077206158000081,1053.6516075132897,1.8746235506599114,1.0823159998381016,1.4907261000871583,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,4,1135,1.532203587999902,740.7631785287743,5.373950374447336,2.5340039999264263,50.588642899992905,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,8,1135,1.5967611529999886,710.8138858886731,11.145696890744828,5.213883999886093,58.72079249988928,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,1,1135,0.6306986800000232,1799.5915260199345,0.5524023832673778,0.44145199990452966,0.6284365999363217,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,2,1135,1.0776030800000171,1053.2635077471957,1.87572875418478,1.0820899999544054,1.5887619999830347,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,4,1135,1.5542172059999757,730.2711587662205,5.45257468898605,2.533955999979298,48.12844059990763,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,8,1135,1.5426172869999846,735.7625313581822,10.835437754186518,5.13612299982924,58.80428310001662,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,1,1135,0.6899084230001336,1645.1458804696754,0.6046551110148958,0.4406519999520242,0.5781336999007181,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,2,1135,1.0331598419998045,1098.5715412661334,1.7596716572677,1.059233999967546,1.475140200136593,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,4,1135,1.4810927359999368,766.326086417352,5.195180869606445,2.499287000091499,13.690772399968397,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,8,1135,1.599732971000094,709.4934095722488,11.192402339207097,5.152855999995154,58.55025520002072,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,1,1135,0.6439540159999524,1762.5482127594712,0.564053065200355,0.43457600008878217,0.5476953000197682,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,2,1135,1.065899563999892,1064.828280575331,1.85538168898908,1.0575270000572345,1.3884844000358498,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,4,1135,1.5299779280001076,741.8407672610034,5.366771047575571,2.5016750000759203,53.93085689995587,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,8,1135,1.5452318529999047,734.5176051066493,10.536021692513861,5.125328000076479,58.43792300011045,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,1,1135,0.6491477409999789,1748.4463525230644,0.5687748387626445,0.41433599994888937,0.49414489994887845,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,2,1135,0.9960589649999747,1139.4907730186724,1.7323405092515052,1.0041279999768449,1.2808945001097527,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,4,1135,1.474371347999977,769.8196262018093,5.033974704848346,2.406589999964126,19.28519259999993,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,8,1135,1.4604950319999261,777.1337629582963,10.257369715418664,4.98430799984817,57.95330830003422,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,1,1135,0.6525324060000912,1739.3772164624745,0.571825893392705,0.41526800009705767,0.5183580000675646,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,2,1135,1.0718767569999272,1058.8903925641118,1.8659980326016403,1.0091899998769804,1.3128947999575757,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,4,1135,1.4494158949999019,783.0740672262856,5.037073644933172,2.3971989999154175,25.02223519995822,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,8,1135,1.421422082999925,798.4961072256395,9.940232195597149,4.9268600000687,57.688315100085674,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,1,1135,0.6365182310000819,1783.1382429010962,0.5577344017642104,0.41101400006482436,0.5019092998963969,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,2,1135,1.0530269060000137,1077.8452037007924,1.794685408814448,1.0167400000682392,1.298284200015587,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,4,1135,1.4589170760000343,777.9743061969434,5.073081643169267,2.448707999974431,13.425550000124531,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,8,1135,1.4609074119998695,776.9143962698311,10.254108471363677,4.94642700004988,58.08820919987738,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
proxy,1,1,2837,4.037981246000072,702.578795483576,1.4199959199863381,1.643574999889097,2.48452180003369,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,1,2,2837,2.702808773000015,1049.648805472478,1.882638566087741,1.0292669999216741,1.3821245999679364,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,1,4,2837,3.7450877179999225,757.5256478946,5.148010819878052,2.42882800012012,31.169425199912766,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,1,8,2837,3.7104178470001443,764.6039117383239,10.415591305956088,4.991188000076363,58.259613999962305,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,2,1,2837,1.7025993709999057,1666.2757242379816,0.5969664554111301,0.40763000015431317,0.5177490000278339,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,2,2,2837,2.7142264350000005,1045.2333539371778,1.8910980704972065,1.0170089999519405,1.3313548000041917,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,2,4,2837,3.688558508000142,769.1351496382149,5.178044549171022,2.441373999999996,46.70124520016496,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,2,8,2837,3.788849397000149,748.7761329986398,10.635995471975333,5.02628399999594,58.25094659999195,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,3,1,2837,1.6800797630000943,1688.6103043905546,0.5887975865359263,0.4134939999858034,0.5205442001170012,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,3,2,2837,2.776267059999782,1021.8757557135814,1.9084529478343586,1.0336330001337046,1.5052866000132772,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,3,4,2837,3.718224444000043,762.998587828112,5.218774530488148,2.446922999979506,46.424060999924805,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
proxy,3,8,2837,3.706427781000002,765.4270277551641,10.422760556221661,4.940015000101994,58.089038800062525,0.0,0,0,03b4016dec65d7298da2145469f4e9b953c9dec5a1f78acf4f791bcab1096bb4,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,1,2837,1.6830403569999817,1685.6399124361762,0.589985321465829,0.44179199994687224,0.5597293999926477,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,2,2837,2.792491872000028,1015.938498674338,1.9466655022914456,1.0550229999353178,1.35387600012109,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,4,2837,3.7747203820001687,751.5788489998604,5.282275681355264,2.5135779999345687,48.5513217999141,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,8,2837,3.8841577400000915,730.4028800848683,10.877912651746124,5.172949000098015,58.522727600029604,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,2,1,2837,1.6826668939997944,1686.014035289118,0.5898466672548914,0.43300099991938623,0.5495489999702841,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
