dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.5,fraction_0p5,never,1,3.227620666666553,1758.6191387288357,0.5656661180637858,0.4145543333227882,0.5042782333324188,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,2,5.341430527333311,1062.493077491127,1.8497731402056325,1.0096456667270104,1.3165353000355633,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,4,7.503131041666772,756.3832999000423,5.257199170281907,2.4402146667246902,49.52791426676415,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,8,7.511698831000103,755.5006446272952,10.550357391012698,4.962170333480269,58.25221633331239,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,proxy,1,4.56647126200005,1428.1911400956549,0.8014910437594209,0.7429913332543947,1.0992929333724533,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,proxy,2,5.364547479333244,1057.8733442283808,1.853916524522796,1.0170293333734055,1.3340088999939328,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,proxy,4,7.482375919666538,758.4549227334434,5.234992239588291,2.4270519999542253,49.06876296671121,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,proxy,8,7.525060601000026,754.1607506371148,10.564386988017331,4.973510333381152,58.381498533299236,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,random,1,3.493362030333325,1625.7427093637325,0.612341808868912,0.4479826667799595,0.5746074666906983,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,2,5.573013026333304,1018.3251061502068,1.9252696519825176,1.072741000143651,1.4156878332490426,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,4,7.828835560999778,724.9114322685335,5.470184453215645,2.5409286668036657,51.12383643330157,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,8,7.836140436000126,724.2257197401242,10.964103369224711,5.2113676668644375,58.446213166735106,0.4989133627019089,0.0,0.0,,0.0
0.75,fraction_0p75,always,1,5.109454595333318,1666.2923995289602,0.5945860420549963,0.4259543335744335,0.5185125334719485,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,2,8.403071423000105,1013.1406096558018,1.9447687819037318,1.0497910002413846,1.3883378666832868,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,4,11.492233895666686,740.7731483826288,5.359438321350718,2.495534999980009,50.67923466667704,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,8,11.619314963666662,732.6616869910741,10.875493319784923,5.113106666461438,58.59525260002555,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,1,4.977472830333379,1711.6929103147613,0.5815112316853773,0.43187066679214087,0.5320539334510005,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,2,8.307967269000073,1024.7609462411424,1.9193356754772084,1.0545103333849208,1.374094266520842,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,4,11.615021881666658,732.935331758675,5.419148116173255,2.516283666561018,51.52986613329626,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,8,11.60277837666672,733.7168075745512,10.857730605193824,5.130073333475593,58.39790360008313,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,1,2.6769446053334227,3180.4801286418497,0.011954122793607434,0.011752000015500622,0.012304933261475526,1.0,0.0,0.0,,0.0
